A,B,C,trial,beta_idx,beta,true_ratio,est_ratio,geom_error_ratio
200,10,100,1,193,0.9698492462311558,0.9998569797949692,,0.0025376407176147127
200,10,100,1,194,0.9748743718592965,0.9998608273343988,,0.0025414887999950374
200,10,100,1,195,0.9798994974874372,0.9998645708906196,,0.002545232870280007
200,10,100,1,196,0.9849246231155779,0.9998682132983956,,0.0025488757647754647
200,10,100,1,197,0.9899497487437187,0.9998717573139796,,0.0025524202411933736
200,10,100,1,198,0.9949748743718593,0.9998752056173279,,0.002555868980871286
200,10,100,2,0,0.0,0.6057111031639847,,0.1542287531822792
200,10,100,2,1,0.005025125628140704,0.6093704945850715,,0.14820544990540485
200,10,100,2,2,0.010050251256281407,0.6131668885774811,,0.14199475034265402
200,10,100,2,3,0.01507537688442211,0.617101581665824,,0.13559824974259937
200,10,100,2,4,0.020100502512562814,0.6211758999491288,,0.12901760356764985
200,10,100,2,5,0.02512562814070352,0.625391313262267,,0.12225434309233052
200,10,100,2,6,0.03015075376884422,0.6297495858409324,,0.12024798185203278
200,10,100,2,7,0.035175879396984924,0.6342529730184275,,0.10818401220521029
200,10,100,2,8,0.04020100502512563,0.6389044761216441,,0.10087694456340768
200,10,100,2,9,0.04522613065326633,0.6437081708639487,,0.09338642556065396
200,10,100,2,10,0.05025125628140704,0.6486696279790601,,0.08570835883154859
200,10,100,2,11,0.05527638190954774,0.65379644818148,,0.09194024989558125
200,10,100,2,12,0.06030150753768844,0.6590989359639658,,0.08827023251526578
200,10,100,2,13,0.06532663316582915,0.6645909368517411,,0.06702997381152742
200,10,100,2,14,0.07035175879396985,0.6702908582887768,,0.06500377825722903
200,10,100,2,15,0.07537688442211056,0.6762228819666632,,0.07863490140746615
200,10,100,2,16,0.08040201005025126,0.6824183503531756,,0.09645209914017255
200,10,100,2,17,0.08542713567839195,0.6889172661580437,,0.030449053769589007
200,10,100,2,18,0.09045226130653267,0.6957697730624184,,0.02640741036618438
200,10,100,2,19,0.09547738693467336,0.7030373820688337,,0.01570544756882175
200,10,100,2,20,0.10050251256281408,0.7107935667574311,,0.015415826133810095
200,10,100,2,21,0.10552763819095477,0.7191231791673621,,0.06981717347626581
200,10,100,2,22,0.11055276381909548,0.7281199633231589,,0.01791426343600927
200,10,100,2,23,0.11557788944723618,0.7378813275453224,,0.00817849207564958
200,10,100,2,24,0.12060301507537688,0.7484995876288013,,0.010313126954353269
200,10,100,2,25,0.12562814070351758,0.7600492599307752,,0.019864640023352476
200,10,100,2,26,0.1306532663316583,0.7725708125661501,,0.02084334015771347
200,10,100,2,27,0.135678391959799,0.7860526128978053,,0.027299641393818824
200,10,100,2,28,0.1407035175879397,0.8004144185826654,,0.003152878942118298
200,10,100,2,29,0.1457286432160804,0.8154970523530508,,0.015059872022563536
200,10,100,2,30,0.15075376884422112,0.8310630025112562,,0.04975070563185813
200,10,100,2,31,0.15577889447236182,0.8468108796698062,,0.05729330971237892
200,10,100,2,32,0.16080402010050251,0.8624030100471005,,0.02359925659364459
200,10,100,2,33,0.1658291457286432,0.8775011915907448,,0.06342722720439226
200,10,100,2,34,0.1708542713567839,0.8918027346502614,,0.007900035377053527
200,10,100,2,35,0.17587939698492464,0.9050688523062218,,0.03130922847715614
200,10,100,2,36,0.18090452261306533,0.9171402636302849,,0.026045558255831193
200,10,100,2,37,0.18592964824120603,0.927939048881756,,0.028088964942901272
200,10,100,2,38,0.19095477386934673,0.9374594242383194,,0.0049503040073759635
200,10,100,2,39,0.19597989949748745,0.9457519641053523,,0.033256003642843604
200,10,100,2,40,0.20100502512562815,0.9529057992777289,,0.0049123146221816336
200,10,100,2,41,0.20603015075376885,0.9590321411234898,,0.002287790359523735
200,10,100,2,42,0.21105527638190955,0.9642509622600932,,0.011738018904351548
200,10,100,2,43,0.21608040201005024,0.9686813796785515,,0.009224753738296017
200,10,100,2,44,0.22110552763819097,0.9724354611598848,,0.006271318899118174
200,10,100,2,45,0.22613065326633167,0.9756147855437836,,0.008754733705652041
200,10,100,2,46,0.23115577889447236,0.9783090013551178,,0.0007840416994498549
200,10,100,2,47,0.23618090452261306,0.980595708790655,,0.011989895141711567
200,10,100,2,48,0.24120603015075376,0.982541135349978,,0.009621645108065761
200,10,100,2,49,0.24623115577889448,0.9842012256346926,,0.007933482274027907
200,10,100,2,50,0.25125628140703515,0.9856228933781,,0.006664206231071772
200,10,100,2,51,0.2562814070351759,0.9868452806192066,,0.0070262832816013025
200,10,100,2,52,0.2613065326633166,0.9879009369907135,,0.0041814294985857425
200,10,100,2,53,0.2663316582914573,0.9888168769825217,,0.0032547013122088166
200,10,100,2,54,0.271356783919598,0.9896155009230472,,0.0024473712332821213
200,10,100,2,55,0.2763819095477387,0.9903153815873783,,0.0017403963588922423
200,10,100,2,56,0.2814070351758794,0.9909319268523773,,0.0011180154150546694
200,10,100,2,57,0.2864321608040201,0.9914779325649831,,0.000567164919817004
200,10,100,2,58,0.2914572864321608,0.9919640407258914,,7.699865613264127e-05
200,10,100,2,59,0.2964824120603015,0.9923991174815427,,0.0003615065245581809
200,10,100,2,60,0.30150753768844224,0.9927905640498169,,0.0007558734477685668
200,10,100,2,61,0.3065326633165829,0.9931445720479182,,0.0011123886182959524
200,10,100,2,62,0.31155778894472363,0.9934663330092343,,0.014858220150199304
200,10,100,2,63,0.3165829145728643,0.9937602103069045,,0.001732084422700151
200,10,100,2,64,0.32160804020100503,0.9940298803073494,,0.002003410860408587
200,10,100,2,65,0.32663316582914576,0.99427844837495,,0.0022534405618483983
200,10,100,2,66,0.3316582914572864,0.9945085443338767,,0.0024848338289977694
200,10,100,2,67,0.33668341708542715,0.9947224011476616,,0.0026998483954003196
200,10,100,2,68,0.3417085427135678,0.9949219198800728,,0.0029004055813973955
200,10,100,2,69,0.34673366834170855,0.9951087234299395,,0.003088144952188822
200,10,100,2,70,0.35175879396984927,0.9952842010673354,,0.0032644695720069226
200,10,100,2,71,0.35678391959798994,0.9954495454203477,,0.003430583552527372
200,10,100,2,72,0.36180904522613067,0.9956057832551473,,0.0035875232747639768
200,10,100,2,73,0.36683417085427134,0.9957538011435081,,0.003736183406056486
200,10,100,2,74,0.37185929648241206,0.9958943669107955,,0.003877338625914519
200,10,100,2,75,0.3768844221105528,0.9960281475943286,,0.004011661806419612
200,10,100,2,76,0.38190954773869346,0.9961557245097684,,0.0041397392569008555
200,10,100,2,77,0.3869346733668342,0.996277605915952,,0.004262083532590741
200,10,100,2,78,0.3919597989949749,0.9963942376811873,,0.004379144217462629
200,10,100,2,79,0.3969849246231156,0.9965060122831146,,0.004491317018933027
200,10,100,2,80,0.4020100502512563,0.9966132764161839,,0.004598951452838493
200,10,100,2,81,0.40703517587939697,0.9967163374334799,,0.004702357348854833
200,10,100,2,82,0.4120603015075377,0.9968154688108667,,0.0048018103670188945
200,10,100,2,83,0.4170854271356784,0.9969109147895137,,0.004897556683569414
200,10,100,2,84,0.4221105527638191,0.9970028943268201,,0.0049898169778222244
200,10,100,2,85,0.4271356783919598,0.9970916044640589,,0.005078789829761643
200,10,100,2,86,0.4321608040201005,0.9971772232013704,,0.005164654620081366
200,10,100,2,87,0.4371859296482412,0.9972599119559131,,0.005247574009349172
200,10,100,2,88,0.44221105527638194,0.9973398176668182,,0.005327696060666948
200,10,100,2,89,0.4472361809045226,0.997417074600385,,0.0054051560598328535
200,10,100,2,90,0.45226130653266333,0.9974918059005597,,0.005480078078517474
200,10,100,2,91,0.457286432160804,0.9975641249226265,,0.005552576318773609
200,10,100,2,92,0.4623115577889447,0.9976341363821689,,0.005622756271241481
200,10,100,2,93,0.46733668341708545,0.99770193734643,,0.005690715714444692
200,10,100,2,94,0.4723618090452261,0.9977676180910193,,0.005756545578332434
200,10,100,2,95,0.47738693467336685,0.997831262841468,,0.005820330691741835
200,10,100,2,96,0.4824120603015075,0.9978929504161888,,0.00588215043049219
200,10,100,2,97,0.48743718592964824,0.9979527547848857,,0.005942079280261442
200,10,100,2,98,0.49246231155778897,0.9980107455544381,,0.00600018732638425
200,10,100,2,99,0.49748743718592964,0.9980669883924493,,0.006056540680834905
200,10,100,2,100,0.5025125628140703,0.9981215453972163,,0.00611120185522529
200,10,100,2,101,0.507537688442211,0.9981744754215224,,0.006164230087277528
200,10,100,2,102,0.5125628140703518,0.9982258343566888,,0.0062156816272579294
200,10,100,2,103,0.5175879396984925,0.9982756753822458,,0.006265609989770335
200,10,100,2,104,0.5226130653266332,0.9983240491860553,,0.006314066175778485
200,10,100,2,105,0.5276381909547738,0.9983710041586696,,0.006361098868672208
200,10,100,2,106,0.5326633165829145,0.9984165865656126,,0.006406754608083481
200,10,100,2,107,0.5376884422110553,0.9984608407003346,,0.006451077944233175
200,10,100,2,108,0.542713567839196,0.9985038090204956,,0.006494111575473146
200,10,100,2,109,0.5477386934673367,0.9985455322697377,,0.0065358964712046
200,10,100,2,110,0.5527638190954774,0.9985860495867989,,0.006576471982036779
200,10,100,2,111,0.5577889447236181,0.9986253986036409,,0.006615875938871655
200,10,100,2,112,0.5628140703517588,0.9986636155339236,,0.006654144742251507
200,10,100,2,113,0.5678391959798995,0.9987007352531214,,0.0066913134432824315
200,10,100,2,114,0.5728643216080402,0.9987367913712053,,0.0067274158170560275
200,10,100,2,115,0.577889447236181,0.9987718162989182,,0.006762484429608461
200,10,100,2,116,0.5829145728643216,0.9988058413083204,,0.006796550699098543
200,10,100,2,117,0.5879396984924623,0.9988388965883506,,0.006829644951951521
200,10,100,2,118,0.592964824120603,0.9988710112959115,,0.0068617964744893505
200,10,100,2,119,0.5979899497487438,0.9989022136030901,,0.006893033560653305
200,10,100,2,120,0.6030150753768845,0.9989325307408434,,0.006923383556158489
200,10,100,2,121,0.6080402010050251,0.9989619890396129,,0.006952872899544877
200,10,100,2,122,0.6130653266331658,0.9989906139671395,,0.006981527160397236
200,10,100,2,123,0.6180904522613065,0.9990184301638461,,0.0070093710751082915
200,10,100,2,124,0.6231155778894473,0.999045461475928,,0.007036428580322894
200,10,100,2,125,0.628140703517588,0.999071730986504,,0.007062722844419551
200,10,100,2,126,0.6331658291457286,0.9990972610448963,,0.007088276297101138
200,10,100,2,127,0.6381909547738693,0.9991220732943036,,0.007113110657355983
200,10,100,2,128,0.6432160804020101,0.9991461886979611,,0.00713724695989093
200,10,100,2,129,0.6482412060301508,0.9991696275639349,,0.007160705580179188
200,10,100,2,130,0.6532663316582915,0.9991924095686728,,0.007183506258249898
200,10,100,2,131,0.6582914572864321,0.9992145537794028,,0.007205668121311085
200,10,100,2,132,0.6633165829145728,0.9992360786754653,,0.007227209705289902
200,10,100,2,133,0.6683417085427136,0.9992570021686676,,0.00724814897538665
200,10,100,2,134,0.6733668341708543,0.9992773416227535,,0.007268503345727844
200,10,100,2,135,0.678391959798995,0.9992971138719786,,0.007288289698116342
200,10,100,2,136,0.6834170854271356,0.9993163352389417,,0.007307524400026761
200,10,100,2,137,0.6884422110552764,0.9993350215516661,,0.00732622332183866
200,10,100,2,138,0.6934673366834171,0.999353188159964,,0.007344401853347603
200,10,100,2,139,0.6984924623115578,0.9993708499511902,,0.007362074919653794
200,10,100,2,140,0.7035175879396985,0.9993880213653469,,0.007379256996394827
200,10,100,2,141,0.7085427135678392,0.9994047164096257,,0.00739596212440926
200,10,100,2,142,0.7135678391959799,0.999420948672407,,0.00741220392384708
200,10,100,2,143,0.7185929648241206,0.9994367313367193,,0.007427995607737743
200,10,100,2,144,0.7236180904522613,0.999452077193211,,0.007443349995061922
200,10,100,2,145,0.7286432160804021,0.9994669986526787,,0.007458279523373543
200,10,100,2,146,0.7336683417085427,0.9994815077580892,,0.007472796260912705
200,10,100,2,147,0.7386934673366834,0.9994956161962373,,0.007486911918344954
200,10,100,2,148,0.7437185929648241,0.9995093353089497,,0.007500637860046402
200,10,100,2,149,0.7487437185929648,0.9995226761039202,,0.007513985115012345
200,10,100,2,150,0.7537688442211056,0.9995356492651581,,0.007526964387376223
200,10,100,2,151,0.7587939698492463,0.9995482651630943,,0.00753958606658138
200,10,100,2,152,0.7638190954773869,0.9995605338643231,,0.007551860237186983
200,10,100,2,153,0.7688442211055276,0.9995724651410188,,0.007563796688340379
200,10,100,2,154,0.7738693467336684,0.9995840684800615,,0.007575404922961029
200,10,100,2,155,0.7788944723618091,0.9995953530918091,,0.007586694166563631
200,10,100,2,156,0.7839195979899498,0.9996063279186156,,0.007597673375825593
200,10,100,2,157,0.7889447236180904,0.9996170016430649,,0.007608351246868605
200,10,100,2,158,0.7939698492462312,0.9996273826958929,,0.0076187362232221075
200,10,100,2,159,0.7989949748743719,0.9996374792637107,,0.00762883650359016
200,10,100,2,160,0.8040201005025126,0.9996472992964148,,0.007638660049299604
200,10,100,2,161,0.8090452261306533,0.9996568505144097,,0.007648214591559313
200,10,100,2,162,0.8140703517587939,0.9996661404155318,,0.007657507638420255
200,10,100,2,163,0.8190954773869347,0.9996751762818218,,0.0076665464815778225
200,10,100,2,164,0.8241206030150754,0.999683965186022,,0.0076753382029028875
200,10,100,2,165,0.8291457286432161,0.9996925139978818,,0.007683889680775025
200,10,100,2,166,0.8341708542713568,0.9997008293902722,,0.007692207596224375
200,10,100,2,167,0.8391959798994975,0.9997089178450945,,0.007700298438868125
200,10,100,2,168,0.8442211055276382,0.9997167856589771,,0.0077081685126286804
200,10,100,2,169,0.8492462311557789,0.9997244389488539,,0.007715823941338037
200,10,100,2,170,0.8542713567839196,0.9997318836572883,,0.0077232706740825875
200,10,100,2,171,0.8592964824120604,0.999739125557682,,0.007730514490432139
200,10,100,2,172,0.864321608040201,0.9997461702592967,,0.0077375610054825
200,10,100,2,173,0.8693467336683417,0.9997530232121435,,0.007744415674760949
200,10,100,2,174,0.8743718592964824,0.999759689711648,,0.00775108379891076
200,10,100,2,175,0.8793969849246231,0.9997661749032863,,0.007757570528343134
200,10,100,2,176,0.8844221105527639,0.9997724837869416,,0.007763880867608292
200,10,100,2,177,0.8894472361809045,0.9997786212212418,,0.0077700196797497725
200,10,100,2,178,0.8944723618090452,0.9997845919276809,,0.007775991690436702
200,10,100,2,179,0.8994974874371859,0.9997904004946597,,0.007781801492020415
200,10,100,2,180,0.9045226130653267,0.9997960513813732,,0.007787453547432335
200,10,100,2,181,0.9095477386934674,0.9998015489215919,,0.007792952193977702
200,10,100,2,182,0.914572864321608,0.9998068973273266,,0.007798301647011879
200,10,100,2,183,0.9195979899497487,0.9998121006923696,,0.007803506003489902
200,10,100,2,184,0.9246231155778895,0.9998171629957378,,0.007808569245421897
200,10,100,2,185,0.9296482412060302,0.9998220881050032,,0.007813495243211467
200,10,100,2,186,0.9346733668341709,0.9998268797795359,,0.007818287758907425
200,10,100,2,187,0.9396984924623115,0.9998315416736161,,0.007822950449325381
200,10,100,2,188,0.9447236180904522,0.9998360773394871,,0.007827486869106228
200,10,100,2,189,0.949748743718593,0.9998404902302988,,0.007831900473669317
200,10,100,2,190,0.9547738693467337,0.9998447837029483,,0.007836194622059058
200,10,100,2,191,0.9597989949748744,0.9998489610208792,,0.007840372579750532
200,10,100,2,192,0.964824120603015,0.9998530253567318,,0.007844437521307389
200,10,100,2,193,0.9698492462311558,0.9998569797949692,,0.007848392533011323
200,10,100,2,194,0.9748743718592965,0.9998608273343988,,0.007852240615391647
200,10,100,2,195,0.9798994974874372,0.9998645708906196,,0.007855984685676618
200,10,100,2,196,0.9849246231155779,0.9998682132983956,,0.007859627580172075
200,10,100,2,197,0.9899497487437187,0.9998717573139796,,0.007863172056589872
200,10,100,2,198,0.9949748743718593,0.9998752056173279,,0.007866620796267897
200,10,100,3,0,0.0,0.6057111031639847,,0.1542287531822792
200,10,100,3,1,0.005025125628140704,0.6093704945850715,,0.14820544990540485
200,10,100,3,2,0.010050251256281407,0.6131668885774811,,0.14199475034265402
200,10,100,3,3,0.01507537688442211,0.617101581665824,,0.13559824974259937
200,10,100,3,4,0.020100502512562814,0.6211758999491288,,0.12901760356764985
200,10,100,3,5,0.02512562814070352,0.625391313262267,,0.12225434309233052
200,10,100,3,6,0.03015075376884422,0.6297495858409324,,0.11530964055258008
200,10,100,3,7,0.035175879396984924,0.6342529730184275,,0.10818401220521029
200,10,100,3,8,0.04020100502512563,0.6389044761216441,,0.10087694456340768
200,10,100,3,9,0.04522613065326633,0.6437081708639487,,0.09338642556065396
200,10,100,3,10,0.05025125628140704,0.6486696279790601,,0.09127815334474232
200,10,100,3,11,0.05527638190954774,0.65379644818148,,0.07783583642991665
200,10,100,3,12,0.06030150753768844,0.6590989359639658,,0.07596290933435862
200,10,100,3,13,0.06532663316582915,0.6645909368517411,,0.06639852059778656
200,10,100,3,14,0.07035175879396985,0.6702908582887768,,0.07050685825136088
200,10,100,3,15,0.07537688442211056,0.6762228819666632,,0.05397008703656536
200,10,100,3,16,0.08040201005025126,0.6824183503531756,,0.11546415386879688
200,10,100,3,17,0.08542713567839195,0.6889172661580437,,0.06508975545411494
200,10,100,3,18,0.09045226130653267,0.6957697730624184,,0.05430001359560871
200,10,100,3,19,0.09547738693467336,0.7030373820688337,,0.022799120303329867
200,10,100,3,20,0.10050251256281408,0.7107935667574311,,0.0007732391962830265
200,10,100,3,21,0.10552763819095477,0.7191231791673621,,0.06796897745046376
200,10,100,3,22,0.11055276381909548,0.7281199633231589,,0.10676266877252902
200,10,100,3,23,0.11557788944723618,0.7378813275453224,,0.10635739692890162
200,10,100,3,24,0.12060301507537688,0.7484995876288013,,0.0029707512238404954
200,10,100,3,25,0.12562814070351758,0.7600492599307752,,0.011981461771155222
200,10,100,3,26,0.1306532663316583,0.7725708125661501,,0.015454823955512398
200,10,100,3,27,0.135678391959799,0.7860526128978053,,0.049401545227447746
200,10,100,3,28,0.1407035175879397,0.8004144185826654,,0.11463209927825821
200,10,100,3,29,0.1457286432160804,0.8154970523530508,,0.035985540729650295
200,10,100,3,30,0.15075376884422112,0.8310630025112562,,0.03389606135743428
200,10,100,3,31,0.15577889447236182,0.8468108796698062,,0.03275048210242182
200,10,100,3,32,0.16080402010050251,0.8624030100471005,,0.06814717095821513
200,10,100,3,33,0.1658291457286432,0.8775011915907448,,0.0035759030622827814
200,10,100,3,34,0.1708542713567839,0.8918027346502614,,0.052600223627966125
200,10,100,3,35,0.17587939698492464,0.9050688523062218,,0.03975904187073349
200,10,100,3,36,0.18090452261306533,0.9171402636302849,,0.0062294837166451955
200,10,100,3,37,0.18592964824120603,0.927939048881756,,0.05609593579459242
200,10,100,3,38,0.19095477386934673,0.9374594242383194,,0.0220652958351107
200,10,100,3,39,0.19597989949748745,0.9457519641053523,,0.032864646677623136
200,10,100,3,40,0.20100502512562815,0.9529057992777289,,0.04440366356173893
200,10,100,3,41,0.20603015075376885,0.9590321411234898,,0.010942652180957142
200,10,100,3,42,0.21105527638190955,0.9642509622600932,,0.04858822861570519
200,10,100,3,43,0.21608040201005024,0.9686813796785515,,0.04201836571852747
200,10,100,3,44,0.22110552763819097,0.9724354611598848,,0.03623994317219273
200,10,100,3,45,0.22613065326633167,0.9756147855437836,,0.02169057644147632
200,10,100,3,46,0.23115577889447236,0.9783090013551178,,0.007452665371495387
200,10,100,3,47,0.23618090452261306,0.980595708790655,,0.017394632622240086
200,10,100,3,48,0.24120603015075376,0.982541135349978,,0.012844119895791345
200,10,100,3,49,0.24623115577889448,0.9842012256346926,,0.0051588330643483424
200,10,100,3,50,0.25125628140703515,0.9856228933781,,0.003715386437284472
200,10,100,3,51,0.2562814070351759,0.9868452806192066,,0.0024759368849818237
200,10,100,3,52,0.2613065326633166,0.9879009369907135,,0.018284335505271473
200,10,100,3,53,0.2663316582914573,0.9888168769825217,,0.00048005210252947614
200,10,100,3,54,0.271356783919598,0.9896155009230472,,0.013518311065346376
200,10,100,3,55,0.2763819095477387,0.9903153815873783,,0.001034252850787322
200,10,100,3,56,0.2814070351758794,0.9909319268523773,,0.001656633794624671
200,10,100,3,57,0.2864321608040201,0.9914779325649831,,0.00220748428986256
200,10,100,3,58,0.2914572864321608,0.9919640407258914,,0.002697650553546699
200,10,100,3,59,0.2964824120603015,0.9923991174815427,,0.0031361557342375213
200,10,100,3,60,0.30150753768844224,0.9927905640498169,,0.003530522657448131
200,10,100,3,61,0.3065326633165829,0.9931445720479182,,0.003887037827975293
200,10,100,3,62,0.31155778894472363,0.9934663330092343,,0.004210967353692228
200,10,100,3,63,0.3165829145728643,0.9937602103069045,,0.004506733632379491
200,10,100,3,64,0.32160804020100503,0.9940298803073494,,0.004778060070087927
200,10,100,3,65,0.32663316582914576,0.99427844837495,,0.0050280897715279625
200,10,100,3,66,0.3316582914572864,0.9945085443338767,,0.00525948303867711
200,10,100,3,67,0.33668341708542715,0.9947224011476616,,0.005474497605079884
200,10,100,3,68,0.3417085427135678,0.9949219198800728,,0.005675054791076736
200,10,100,3,69,0.34673366834170855,0.9951087234299395,,0.005862794161868162
200,10,100,3,70,0.35175879396984927,0.9952842010673354,,0.006039118781686487
200,10,100,3,71,0.35678391959798994,0.9954495454203477,,0.0062052327622067124
200,10,100,3,72,0.36180904522613067,0.9956057832551473,,0.006362172484443541
200,10,100,3,73,0.36683417085427134,0.9957538011435081,,0.006510832615735826
200,10,100,3,74,0.37185929648241206,0.9958943669107955,,0.0066519878355938596
200,10,100,3,75,0.3768844221105528,0.9960281475943286,,0.006786311016099176
200,10,100,3,76,0.38190954773869346,0.9961557245097684,,0.006914388466580196
200,10,100,3,77,0.3869346733668342,0.996277605915952,,0.007036732742270082
200,10,100,3,78,0.3919597989949749,0.9963942376811873,,0.0071537934271421934
200,10,100,3,79,0.3969849246231156,0.9965060122831146,,0.007265966228612367
200,10,100,3,80,0.4020100502512563,0.9966132764161839,,0.007373600662518057
200,10,100,3,81,0.40703517587939697,0.9967163374334799,,0.007477006558534173
200,10,100,3,82,0.4120603015075377,0.9968154688108667,,0.007576459576698235
200,10,100,3,83,0.4170854271356784,0.9969109147895137,,0.007672205893248978
200,10,100,3,84,0.4221105527638191,0.9970028943268201,,0.007764466187501565
200,10,100,3,85,0.4271356783919598,0.9970916044640589,,0.007853439039441207
200,10,100,3,86,0.4321608040201005,0.9971772232013704,,0.007939303829760706
200,10,100,3,87,0.4371859296482412,0.9972599119559131,,0.008022223219028513
200,10,100,3,88,0.44221105527638194,0.9973398176668182,,0.008102345270346513
200,10,100,3,89,0.4472361809045226,0.997417074600385,,0.008179805269512194
200,10,100,3,90,0.45226130653266333,0.9974918059005597,,0.008254727288197039
200,10,100,3,91,0.457286432160804,0.9975641249226265,,0.008327225528452949
200,10,100,3,92,0.4623115577889447,0.9976341363821689,,0.00839740548092082
200,10,100,3,93,0.46733668341708545,0.99770193734643,,0.008465364924124256
200,10,100,3,94,0.4723618090452261,0.9977676180910193,,0.008531194788011775
200,10,100,3,95,0.47738693467336685,0.997831262841468,,0.008594979901421398
200,10,100,3,96,0.4824120603015075,0.9978929504161888,,0.00865679964017153
200,10,100,3,97,0.48743718592964824,0.9979527547848857,,0.008716728489940782
200,10,100,3,98,0.49246231155778897,0.9980107455544381,,0.008774836536063814
200,10,100,3,99,0.49748743718592964,0.9980669883924493,,0.00883118989051447
200,10,100,3,100,0.5025125628140703,0.9981215453972163,,0.00888585106490463
200,10,100,3,101,0.507537688442211,0.9981744754215224,,0.008938879296956867
200,10,100,3,102,0.5125628140703518,0.9982258343566888,,0.00899033083693727
200,10,100,3,103,0.5175879396984925,0.9982756753822458,,0.009040259199449676
200,10,100,3,104,0.5226130653266332,0.9983240491860553,,0.009088715385457826
200,10,100,3,105,0.5276381909547738,0.9983710041586696,,0.009135748078351548
200,10,100,3,106,0.5326633165829145,0.9984165865656126,,0.009181403817762822
200,10,100,3,107,0.5376884422110553,0.9984608407003346,,0.009225727153912516
200,10,100,3,108,0.542713567839196,0.9985038090204956,,0.009268760785152486
200,10,100,3,109,0.5477386934673367,0.9985455322697377,,0.009310545680883941
200,10,100,3,110,0.5527638190954774,0.9985860495867989,,0.009351121191716119
200,10,100,3,111,0.5577889447236181,0.9986253986036409,,0.009390525148550996
200,10,100,3,112,0.5628140703517588,0.9986636155339236,,0.009428793951930846
200,10,100,3,113,0.5678391959798995,0.9987007352531214,,0.009465962652961773
200,10,100,3,114,0.5728643216080402,0.9987367913712053,,0.009502065026735368
200,10,100,3,115,0.577889447236181,0.9987718162989182,,0.009537133639287801
200,10,100,3,116,0.5829145728643216,0.9988058413083204,,0.009571199908777884
200,10,100,3,117,0.5879396984924623,0.9988388965883506,,0.009604294161630863
200,10,100,3,118,0.592964824120603,0.9988710112959115,,0.009636445684168691
200,10,100,3,119,0.5979899497487438,0.9989022136030901,,0.009667682770332645
200,10,100,3,120,0.6030150753768845,0.9989325307408434,,0.00969803276583783
200,10,100,3,121,0.6080402010050251,0.9989619890396129,,0.009727522109224217
200,10,100,3,122,0.6130653266331658,0.9989906139671395,,0.009756176370076575
200,10,100,3,123,0.6180904522613065,0.9990184301638461,,0.009784020284787632
200,10,100,3,124,0.6231155778894473,0.999045461475928,,0.009811077790002235
200,10,100,3,125,0.628140703517588,0.999071730986504,,0.00983737205409889
200,10,100,3,126,0.6331658291457286,0.9990972610448963,,0.009862925506780479
200,10,100,3,127,0.6381909547738693,0.9991220732943036,,0.009887759867035323
200,10,100,3,128,0.6432160804020101,0.9991461886979611,,0.009911896169570271
200,10,100,3,129,0.6482412060301508,0.9991696275639349,,0.009935354789858528
200,10,100,3,130,0.6532663316582915,0.9991924095686728,,0.009958155467929239
200,10,100,3,131,0.6582914572864321,0.9992145537794028,,0.009980317330990425
200,10,100,3,132,0.6633165829145728,0.9992360786754653,,0.010001858914969243
200,10,100,3,133,0.6683417085427136,0.9992570021686676,,0.01002279818506599
200,10,100,3,134,0.6733668341708543,0.9992773416227535,,0.010043152555407183
200,10,100,3,135,0.678391959798995,0.9992971138719786,,0.010062938907795683
200,10,100,3,136,0.6834170854271356,0.9993163352389417,,0.010082173609706101
200,10,100,3,137,0.6884422110552764,0.9993350215516661,,0.010100872531518
200,10,100,3,138,0.6934673366834171,0.999353188159964,,0.010119051063026943
200,10,100,3,139,0.6984924623115578,0.9993708499511902,,0.010136724129333134
200,10,100,3,140,0.7035175879396985,0.9993880213653469,,0.010153906206074167
200,10,100,3,141,0.7085427135678392,0.9994047164096257,,0.0101706113340886
200,10,100,3,142,0.7135678391959799,0.999420948672407,,0.01018685313352642
200,10,100,3,143,0.7185929648241206,0.9994367313367193,,0.010202644817417082
200,10,100,3,144,0.7236180904522613,0.999452077193211,,0.010217999204741262
200,10,100,3,145,0.7286432160804021,0.9994669986526787,,0.010232928733052883
200,10,100,3,146,0.7336683417085427,0.9994815077580892,,0.010247445470592045
200,10,100,3,147,0.7386934673366834,0.9994956161962373,,0.010261561128024293
200,10,100,3,148,0.7437185929648241,0.9995093353089497,,0.010275287069725742
200,10,100,3,149,0.7487437185929648,0.9995226761039202,,0.010288634324691685
200,10,100,3,150,0.7537688442211056,0.9995356492651581,,0.010301613597055562
200,10,100,3,151,0.7587939698492463,0.9995482651630943,,0.01031423527626072
200,10,100,3,152,0.7638190954773869,0.9995605338643231,,0.010326509446866323
200,10,100,3,153,0.7688442211055276,0.9995724651410188,,0.01033844589801972
200,10,100,3,154,0.7738693467336684,0.9995840684800615,,0.010350054132640368
200,10,100,3,155,0.7788944723618091,0.9995953530918091,,0.010361343376242971
200,10,100,3,156,0.7839195979899498,0.9996063279186156,,0.010372322585504934
200,10,100,3,157,0.7889447236180904,0.9996170016430649,,0.010383000456547945
200,10,100,3,158,0.7939698492462312,0.9996273826958929,,0.010393385432901449
200,10,100,3,159,0.7989949748743719,0.9996374792637107,,0.010403485713269501
200,10,100,3,160,0.8040201005025126,0.9996472992964148,,0.010413309258978943
200,10,100,3,161,0.8090452261306533,0.9996568505144097,,0.010422863801238653
